time,lat,lon,pre
1996-02-15,5.25,-73.75,63.600002
1996-02-15,5.25,-73.25,34.7
1996-03-16,3.75,-74.75,220.1
1996-03-16,3.75,-74.25,129.5
1996-03-16,3.75,-73.75,360.30002
1996-03-16,3.75,-73.25,201.0
1996-03-16,4.25,-74.75,229.7
1996-03-16,4.25,-74.25,101.8
1996-03-16,4.25,-73.75,298.7
1996-03-16,4.25,-73.25,193.3
1996-03-16,4.75,-74.75,227.0
1996-03-16,4.75,-74.25,138.0
1996-03-16,4.75,-73.75,94.5
1996-03-16,4.75,-73.25,190.3
1996-03-16,5.25,-74.75,276.2
1996-03-16,5.25,-74.25,233.3
1996-03-16,5.25,-73.75,84.8
1996-03-16,5.25,-73.25,52.100002
1996-04-16,3.75,-74.75,177.7
1996-04-16,3.75,-74.25,118.5
1996-04-16,3.75,-73.75,467.2
1996-04-16,3.75,-73.25,273.1
1996-04-16,4.25,-74.75,196.40001
1996-04-16,4.25,-74.25,102.1
1996-04-16,4.25,-73.75,304.9
1996-04-16,4.25,-73.25,317.1
1996-04-16,4.75,-74.75,160.8
1996-04-16,4.75,-74.25,113.4
1996-04-16,4.75,-73.75,107.1
1996-04-16,4.75,-73.25,224.3
1996-04-16,5.25,-74.75,184.5
1996-04-16,5.25,-74.25,194.3
1996-04-16,5.25,-73.75,84.4
1996-04-16,5.25,-73.25,78.9
1996-05-16,3.75,-74.75,199.3
1996-05-16,3.75,-74.25,195.5
1996-05-16,3.75,-73.75,691.10004
1996-05-16,3.75,-73.25,466.80002
1996-05-16,4.25,-74.75,262.0
1996-05-16,4.25,-74.25,162.5
1996-05-16,4.25,-73.75,614.60004
1996-05-16,4.25,-73.25,575.5
1996-05-16,4.75,-74.75,222.0
1996-05-16,4.75,-74.25,177.0
1996-05-16,4.75,-73.75,156.0
1996-05-16,4.75,-73.25,521.60004
1996-05-16,5.25,-74.75,297.30002
1996-05-16,5.25,-74.25,301.5
1996-05-16,5.25,-73.75,115.1
1996-05-16,5.25,-73.25,181.3
1996-06-16,3.75,-74.75,126.8
1996-06-16,3.75,-74.25,188.0
1996-06-16,3.75,-73.75,631.8
1996-06-16,3.75,-73.25,384.0
1996-06-16,4.25,-74.75,146.2
1996-06-16,4.25,-74.25,138.7
1996-06-16,4.25,-73.75,633.8
1996-06-16,4.25,-73.25,468.6
1996-06-16,4.75,-74.75,129.7
1996-06-16,4.75,-74.25,101.6
1996-06-16,4.75,-73.75,148.2
1996-06-16,4.75,-73.25,501.4
1996-06-16,5.25,-74.75,148.1
1996-06-16,5.25,-74.25,152.8
1996-06-16,5.25,-73.75,90.200005
1996-06-16,5.25,-73.25,181.40001
1996-07-16,3.75,-74.75,86.1
1996-07-16,3.75,-74.25,195.1
1996-07-16,3.75,-73.75,602.4
1996-07-16,3.75,-73.25,416.4
1996-07-16,4.25,-74.75,86.6
1996-07-16,4.25,-74.25,144.2
1996-07-16,4.25,-73.75,812.8
1996-07-16,4.25,-73.25,510.30002
1996-07-16,4.75,-74.75,89.0
1996-07-16,4.75,-74.25,85.0
1996-07-16,4.75,-73.75,177.40001
1996-07-16,4.75,-73.25,624.0
1996-07-16,5.25,-74.75,144.7
1996-07-16,5.25,-74.25,150.6
1996-07-16,5.25,-73.75,97.9
1996-07-16,5.25,-73.25,256.7
1996-08-16,3.75,-74.75,74.1
1996-08-16,3.75,-74.25,130.2
1996-08-16,3.75,-73.75,456.30002
1996-08-16,3.75,-73.25,271.0
1996-08-16,4.25,-74.75,80.8
1996-08-16,4.25,-74.25,87.1
1996-08-16,4.25,-73.75,477.0
1996-08-16,4.25,-73.25,301.7
1996-08-16,4.75,-74.75,80.0
1996-08-16,4.75,-74.25,66.1
1996-08-16,4.75,-73.75,107.9
1996-08-16,4.75,-73.25,402.1
1996-08-16,5.25,-74.75,136.7
1996-08-16,5.25,-74.25,132.7
1996-08-16,5.25,-73.75,70.9
1996-08-16,5.25,-73.25,158.0
1996-09-16,3.75,-74.75,83.5
1996-09-16,3.75,-74.25,89.6
1996-09-16,3.75,-73.75,347.7
1996-09-16,3.75,-73.25,224.0
1996-09-16,4.25,-74.75,112.3
1996-09-16,4.25,-74.25,71.1
1996-09-16,4.25,-73.75,293.7
1996-09-16,4.25,-73.25,251.40001
1996-09-16,4.75,-74.75,102.700005
1996-09-16,4.75,-74.25,108.9
1996-09-16,4.75,-73.75,68.8
1996-09-16,4.75,-73.25,279.7
1996-09-16,5.25,-74.75,179.1
1996-09-16,5.25,-74.25,173.3
1996-09-16,5.25,-73.75,59.3
1996-09-16,5.25,-73.25,97.200005
1996-10-16,3.75,-74.75,260.5
1996-10-16,3.75,-74.25,176.7
1996-10-16,3.75,-73.75,529.7
1996-10-16,3.75,-73.25,315.2
1996-10-16,4.25,-74.75,273.5
1996-10-16,4.25,-74.25,150.1
1996-10-16,4.25,-73.75,345.7
1996-10-16,4.25,-73.25,370.2
1996-10-16,4.75,-74.75,255.7
1996-10-16,4.75,-74.25,151.2
1996-10-16,4.75,-73.75,126.3
1996-10-16,4.75,-73.25,272.6
1996-10-16,5.25,-74.75,316.30002
1996-10-16,5.25,-74.25,239.1
1996-10-16,5.25,-73.75,139.90001
1996-10-16,5.25,-73.25,134.0
1996-11-16,3.75,-74.75,240.7
1996-11-16,3.75,-74.25,123.4
1996-11-16,3.75,-73.75,439.0
1996-11-16,3.75,-73.25,211.40001
1996-11-16,4.25,-74.75,189.5
1996-11-16,4.25,-74.25,101.0
1996-11-16,4.25,-73.75,234.1
1996-11-16,4.25,-73.25,293.6
1996-11-16,4.75,-74.75,171.2
1996-11-16,4.75,-74.25,103.200005
1996-11-16,4.75,-73.75,97.6
1996-11-16,4.75,-73.25,199.6
1996-11-16,5.25,-74.75,240.5
1996-11-16,5.25,-74.25,189.6
1996-11-16,5.25,-73.75,93.0
1996-11-16,5.25,-73.25,93.6
1996-12-16,3.75,-74.75,185.40001
1996-12-16,3.75,-74.25,55.9
1996-12-16,3.75,-73.75,289.30002
1996-12-16,3.75,-73.25,84.0
1996-12-16,4.25,-74.75,128.1
1996-12-16,4.25,-74.25,54.100002
1996-12-16,4.25,-73.75,151.90001
1996-12-16,4.25,-73.25,111.4
1996-12-16,4.75,-74.75,118.5
1996-12-16,4.75,-74.25,69.1
1996-12-16,4.75,-73.75,51.5
1996-12-16,4.75,-73.25,101.3
1996-12-16,5.25,-74.75,159.1
1996-12-16,5.25,-74.25,141.0
1996-12-16,5.25,-73.75,45.8
1996-12-16,5.25,-73.25,36.7
1997-01-16,3.75,-74.75,236.3
1997-01-16,3.75,-74.25,106.0
1997-01-16,3.75,-73.75,243.90001
1997-01-16,3.75,-73.25,96.200005
1997-01-16,4.25,-74.75,213.7
1997-01-16,4.25,-74.25,89.3
1997-01-16,4.25,-73.75,234.5
1997-01-16,4.25,-73.25,81.700005
1997-01-16,4.75,-74.75,191.6
1997-01-16,4.75,-74.25,154.2
1997-01-16,4.75,-73.75,73.0
1997-01-16,4.75,-73.25,106.700005
1997-01-16,5.25,-74.75,222.0
1997-01-16,5.25,-74.25,276.0
1997-01-16,5.25,-73.75,63.9
1997-01-16,5.25,-73.25,33.7
1997-02-15,3.75,-74.75,79.8
1997-02-15,3.75,-74.25,43.8
1997-02-15,3.75,-73.75,109.6
1997-02-15,3.75,-73.25,41.5
1997-02-15,4.25,-74.75,82.0
1997-02-15,4.25,-74.25,38.7
1997-02-15,4.25,-73.75,109.3
1997-02-15,4.25,-73.25,66.4
1997-02-15,4.75,-74.75,81.700005
1997-02-15,4.75,-74.25,69.8
1997-02-15,4.75,-73.75,38.0
1997-02-15,4.75,-73.25,57.4
1997-02-15,5.25,-74.75,109.700005
1997-02-15,5.25,-74.25,119.1
1997-02-15,5.25,-73.75,30.0
1997-02-15,5.25,-73.25,16.1
1997-03-16,3.75,-74.75,151.40001
1997-03-16,3.75,-74.25,88.9
1997-03-16,3.75,-73.75,247.2
1997-03-16,3.75,-73.25,138.3
1997-03-16,4.25,-74.75,154.6
1997-03-16,4.25,-74.25,68.4
1997-03-16,4.25,-73.75,192.8
1997-03-16,4.25,-73.25,127.6
1997-03-16,4.75,-74.75,142.7
1997-03-16,4.75,-74.25,86.6
1997-03-16,4.75,-73.75,59.2
1997-03-16,4.75,-73.25,121.1
1997-03-16,5.25,-74.75,155.90001
1997-03-16,5.25,-74.25,132.6
1997-03-16,5.25,-73.75,52.9
1997-03-16,5.25,-73.25,33.9
1997-04-16,3.75,-74.75,208.90001
1997-04-16,3.75,-74.25,134.40001
1997-04-16,3.75,-73.75,508.9
1997-04-16,3.75,-73.25,281.5
1997-04-16,4.25,-74.75,232.40001
1997-04-16,4.25,-74.25,113.4
1997-04-16,4.25,-73.75,308.5
1997-04-16,4.25,-73.25,316.6
1997-04-16,4.75,-74.75,175.7
1997-04-16,4.75,-74.25,120.9
1997-04-16,4.75,-73.75,109.8
1997-04-16,4.75,-73.25,222.8
1997-04-16,5.25,-74.75,186.7
1997-04-16,5.25,-74.25,195.5
1997-04-16,5.25,-73.75,89.200005
1997-04-16,5.25,-73.25,81.9
1997-05-16,3.75,-74.75,109.700005
1997-05-16,3.75,-74.25,109.5
1997-05-16,3.75,-73.75,392.2
1997-05-16,3.75,-73.25,281.80002
1997-05-16,4.25,-74.75,150.3
1997-05-16,4.25,-74.25,94.5
1997-05-16,4.25,-73.75,375.7
1997-05-16,4.25,-73.25,357.80002
1997-05-16,4.75,-74.75,128.3
1997-05-16,4.75,-74.25,102.0
1997-05-16,4.75,-73.75,93.8
1997-05-16,4.75,-73.25,334.4
1997-05-16,5.25,-74.75,182.7
1997-05-16,5.25,-74.25,184.0
1997-05-16,5.25,-73.75,63.600002
1997-05-16,5.25,-73.25,108.3
1997-06-16,3.75,-74.75,162.1
1997-06-16,3.75,-74.25,240.2
1997-06-16,3.75,-73.75,803.8
1997-06-16,3.75,-73.25,488.5
1997-06-16,4.25,-74.75,182.5
1997-06-16,4.25,-74.25,175.2
1997-06-16,4.25,-73.75,772.2
1997-06-16,4.25,-73.25,579.3
1997-06-16,4.75,-74.75,153.2
1997-06-16,4.75,-74.25,122.1
1997-06-16,4.75,-73.75,179.3
1997-06-16,4.75,-73.25,616.4
1997-06-16,5.25,-74.75,170.7
1997-06-16,5.25,-74.25,178.8
1997-06-16,5.25,-73.75,99.0
1997-06-16,5.25,-73.25,195.3
1997-07-16,3.75,-74.75,31.5
1997-07-16,3.75,-74.25,78.5
1997-07-16,3.75,-73.75,254.7
1997-07-16,3.75,-73.25,232.3
1997-07-16,4.25,-74.75,30.300001
1997-07-16,4.25,-74.25,59.8
1997-07-16,4.25,-73.75,384.0
1997-07-16,4.25,-73.25,290.9
1997-07-16,4.75,-74.75,31.4
1997-07-16,4.75,-74.25,31.300001
1997-07-16,4.75,-73.75,75.6
1997-07-16,4.75,-73.25,353.7
1997-07-16,5.25,-74.75,53.600002
1997-07-16,5.25,-74.25,57.600002
1997-07-16,5.25,-73.75,39.100002
1997-07-16,5.25,-73.25,128.6
1997-08-16,3.75,-74.75,21.4
1997-08-16,3.75,-74.25,42.5
1997-08-16,3.75,-73.75,162.2
1997-08-16,3.75,-73.25,142.8
1997-08-16,4.25,-74.75,22.4
1997-08-16,4.25,-74.25,30.0
1997-08-16,4.25,-73.75,194.0
1997-08-16,4.25,-73.25,166.3
1997-08-16,4.75,-74.75,20.5
1997-08-16,4.75,-74.25,18.2
1997-08-16,4.75,-73.75,38.2
1997-08-16,4.75,-73.25,223.8
1997-08-16,5.25,-74.75,47.100002
1997-08-16,5.25,-74.25,46.0
1997-08-16,5.25,-73.75,24.800001
1997-08-16,5.25,-73.25,85.1
1997-09-16,3.75,-74.75,93.3
1997-09-16,3.75,-74.25,100.8
1997-09-16,3.75,-73.75,396.7
1997-09-16,3.75,-73.25,230.40001
1997-09-16,4.25,-74.75,124.8
1997-09-16,4.25,-74.25,79.1
1997-09-16,4.25,-73.75,341.1
1997-09-16,4.25,-73.25,249.2
1997-09-16,4.75,-74.75,120.0
1997-09-16,4.75,-74.25,124.6
1997-09-16,4.75,-73.75,79.5
1997-09-16,4.75,-73.25,275.80002
1997-09-16,5.25,-74.75,193.7
1997-09-16,5.25,-74.25,188.5
1997-09-16,5.25,-73.75,63.7
1997-09-16,5.25,-73.25,92.5
1997-10-16,3.75,-74.75,127.1
1997-10-16,3.75,-74.25,86.200005
1997-10-16,3.75,-73.75,261.0
1997-10-16,3.75,-73.25,159.8
1997-10-16,4.25,-74.75,135.40001
1997-10-16,4.25,-74.25,74.5
1997-10-16,4.25,-73.75,178.0
1997-10-16,4.25,-73.25,194.2
1997-10-16,4.75,-74.75,133.90001
1997-10-16,4.75,-74.25,80.0
1997-10-16,4.75,-73.75,67.3
1997-10-16,4.75,-73.25,148.2
1997-10-16,5.25,-74.75,185.5
1997-10-16,5.25,-74.25,138.6
1997-10-16,5.25,-73.75,70.200005
1997-10-16,5.25,-73.25,65.8
1997-11-16,3.75,-74.75,238.90001
1997-11-16,3.75,-74.25,111.8
1997-11-16,3.75,-73.75,332.5
1997-11-16,3.75,-73.25,138.90001
1997-11-16,4.25,-74.75,189.90001
1997-11-16,4.25,-74.25,87.5
1997-11-16,4.25,-73.75,171.7
1997-11-16,4.25,-73.25,192.1
1997-11-16,4.75,-74.75,162.40001
1997-11-16,4.75,-74.25,92.6
1997-11-16,4.75,-73.75,71.200005
1997-11-16,4.75,-73.25,132.8
1997-11-16,5.25,-74.75,218.8
1997-11-16,5.25,-74.25,167.2
1997-11-16,5.25,-73.75,68.9
1997-11-16,5.25,-73.25,56.100002
1997-12-16,3.75,-74.75,52.8
1997-12-16,3.75,-74.25,14.6
1997-12-16,3.75,-73.75,70.200005
1997-12-16,3.75,-73.25,19.0
1997-12-16,4.25,-74.75,35.8
1997-12-16,4.25,-74.25,13.0
1997-12-16,4.25,-73.75,36.3
1997-12-16,4.25,-73.25,27.7
1997-12-16,4.75,-74.75,43.3
1997-12-16,4.75,-74.25,23.7
1997-12-16,4.75,-73.75,14.7
1997-12-16,4.75,-73.25,26.2
1997-12-16,5.25,-74.75,58.3
1997-12-16,5.25,-74.25,48.5
1997-12-16,5.25,-73.75,12.3
1997-12-16,5.25,-73.25,8.5
1998-01-16,3.75,-74.75,37.3
1998-01-16,3.75,-74.25,17.4
1998-01-16,3.75,-73.75,40.7
1998-01-16,3.75,-73.25,16.0
1998-01-16,4.25,-74.75,31.2
1998-01-16,4.25,-74.25,14.2
1998-01-16,4.25,-73.75,40.2
1998-01-16,4.25,-73.25,13.3
1998-01-16,4.75,-74.75,29.2
1998-01-16,4.75,-74.25,23.6
1998-01-16,4.75,-73.75,11.900001
1998-01-16,4.75,-73.25,17.300001
1998-01-16,5.25,-74.75,34.2
1998-01-16,5.25,-74.25,42.5
1998-01-16,5.25,-73.75,8.900001
1998-01-16,5.25,-73.25,4.9
1998-02-15,3.75,-74.75,107.1
1998-02-15,3.75,-74.25,58.7
1998-02-15,3.75,-73.75,150.7
1998-02-15,3.75,-73.25,61.2
1998-02-15,4.25,-74.75,115.8
1998-02-15,4.25,-74.25,53.9
1998-02-15,4.25,-73.75,144.5
1998-02-15,4.25,-73.25,97.3
1998-02-15,4.75,-74.75,109.4
1998-02-15,4.75,-74.25,95.1
1998-02-15,4.75,-73.75,49.7
1998-02-15,4.75,-73.25,80.200005
1998-02-15,5.25,-74.75,127.6
1998-02-15,5.25,-74.25,141.40001
1998-02-15,5.25,-73.75,47.7
1998-02-15,5.25,-73.25,27.5
1998-03-16,3.75,-74.75,194.1
1998-03-16,3.75,-74.25,119.700005
1998-03-16,3.75,-73.75,342.0
1998-03-16,3.75,-73.25,189.1
1998-03-16,4.25,-74.75,191.3
1998-03-16,4.25,-74.25,92.3
1998-03-16,4.25,-73.75,283.5
1998-03-16,4.25,-73.25,168.7
1998-03-16,4.75,-74.75,166.0
1998-03-16,4.75,-74.25,101.0
1998-03-16,4.75,-73.75,78.9
1998-03-16,4.75,-73.25,158.7
1998-03-16,5.25,-74.75,171.2
1998-03-16,5.25,-74.25,150.5
1998-03-16,5.25,-73.75,63.600002
1998-03-16,5.25,-73.25,42.8
1998-04-16,3.75,-74.75,207.8
1998-04-16,3.75,-74.25,136.6
1998-04-16,3.75,-73.75,528.3
1998-04-16,3.75,-73.25,302.6
1998-04-16,4.25,-74.75,235.3
1998-04-16,4.25,-74.25,119.200005
1998-04-16,4.25,-73.75,340.5
1998-04-16,4.25,-73.25,351.6
1998-04-16,4.75,-74.75,185.0
1998-04-16,4.75,-74.25,131.1
1998-04-16,4.75,-73.75,121.3
1998-04-16,4.75,-73.25,252.8
1998-04-16,5.25,-74.75,213.1
1998-04-16,5.25,-74.25,224.90001
1998-04-16,5.25,-73.75,107.4
1998-04-16,5.25,-73.25,101.9
1998-05-16,3.75,-74.75,230.7
1998-05-16,3.75,-74.25,222.7
1998-05-16,3.75,-73.75,782.8
1998-05-16,3.75,-73.25,484.2
1998-05-16,4.25,-74.75,309.1
1998-05-16,4.25,-74.25,185.7
1998-05-16,4.25,-73.75,665.2
1998-05-16,4.25,-73.25,593.2
1998-05-16,4.75,-74.75,249.7
1998-05-16,4.75,-74.25,198.6
1998-05-16,4.75,-73.75,169.8
1998-05-16,4.75,-73.25,541.2
1998-05-16,5.25,-74.75,327.2
1998-05-16,5.25,-74.25,329.9
1998-05-16,5.25,-73.75,118.9
1998-05-16,5.25,-73.25,179.0
1998-06-16,3.75,-74.75,93.3
1998-06-16,3.75,-74.25,141.2
1998-06-16,3.75,-73.75,482.30002
1998-06-16,3.75,-73.25,301.7
1998-06-16,4.25,-74.75,107.9
1998-06-16,4.25,-74.25,107.5
1998-06-16,4.25,-73.75,494.4
1998-06-16,4.25,-73.25,365.1
1998-06-16,4.75,-74.75,89.200005
1998-06-16,4.75,-74.25,73.200005
1998-06-16,4.75,-73.75,114.0
1998-06-16,4.75,-73.25,404.7
1998-06-16,5.25,-74.75,113.9
1998-06-16,5.25,-74.25,119.8
1998-06-16,5.25,-73.75,71.700005
1998-06-16,5.25,-73.25,150.8
1998-07-16,3.75,-74.75,106.8
1998-07-16,3.75,-74.25,240.40001
1998-07-16,3.75,-73.75,733.8
1998-07-16,3.75,-73.25,492.4
1998-07-16,4.25,-74.75,107.1
1998-07-16,4.25,-74.25,175.5
1998-07-16,4.25,-73.75,962.2
1998-07-16,4.25,-73.25,597.60004
1998-07-16,4.75,-74.75,107.0
1998-07-16,4.75,-74.25,101.200005
1998-07-16,4.75,-73.75,207.0
1998-07-16,4.75,-73.25,726.0
1998-07-16,5.25,-74.75,165.40001
1998-07-16,5.25,-74.25,171.2
1998-07-16,5.25,-73.75,113.9
1998-07-16,5.25,-73.25,284.30002
1998-08-16,3.75,-74.75,78.5
1998-08-16,3.75,-74.25,139.40001
1998-08-16,3.75,-73.75,492.0
1998-08-16,3.75,-73.25,285.1
1998-08-16,4.25,-74.75,86.4
1998-08-16,4.25,-74.25,95.5
1998-08-16,4.25,-73.75,506.0
1998-08-16,4.25,-73.25,323.0
1998-08-16,4.75,-74.75,77.6
1998-08-16,4.75,-74.25,66.0
1998-08-16,4.75,-73.75,111.1
1998-08-16,4.75,-73.25,438.30002
1998-08-16,5.25,-74.75,135.8
1998-08-16,5.25,-74.25,133.90001
1998-08-16,5.25,-73.75,70.9
1998-08-16,5.25,-73.25,166.8
1998-09-16,3.75,-74.75,144.5
1998-09-16,3.75,-74.25,149.8
1998-09-16,3.75,-73.75,577.60004
1998-09-16,3.75,-73.25,341.9
1998-09-16,4.25,-74.75,194.0
1998-09-16,4.25,-74.25,115.6
1998-09-16,4.25,-73.75,437.30002
1998-09-16,4.25,-73.25,372.5
1998-09-16,4.75,-74.75,173.0
1998-09-16,4.75,-74.25,182.0
1998-09-16,4.75,-73.75,106.4
1998-09-16,4.75,-73.25,406.0
1998-09-16,5.25,-74.75,276.5
1998-09-16,5.25,-74.25,266.0
1998-09-16,5.25,-73.75,90.3
1998-09-16,5.25,-73.25,135.8
1998-10-16,3.75,-74.75,240.1
1998-10-16,3.75,-74.25,164.6
1998-10-16,3.75,-73.75,501.1
1998-10-16,3.75,-73.25,304.80002
1998-10-16,4.25,-74.75,260.1
1998-10-16,4.25,-74.25,144.1
1998-10-16,4.25,-73.75,354.2
1998-10-16,4.25,-73.25,378.30002
1998-10-16,4.75,-74.75,270.80002
1998-10-16,4.75,-74.25,160.6
1998-10-16,4.75,-73.75,133.0
1998-10-16,4.75,-73.25,286.5
1998-10-16,5.25,-74.75,355.6
1998-10-16,5.25,-74.25,267.9
1998-10-16,5.25,-73.75,141.5
1998-10-16,5.25,-73.25,130.3
1998-11-16,3.75,-74.75,337.6
1998-11-16,3.75,-74.25,160.8
1998-11-16,3.75,-73.75,493.2
1998-11-16,3.75,-73.25,217.90001
1998-11-16,4.25,-74.75,268.5
1998-11-16,4.25,-74.25,126.5
1998-11-16,4.25,-73.75,254.6
1998-11-16,4.25,-73.25,297.4
1998-11-16,4.75,-74.75,231.40001
1998-11-16,4.75,-74.25,132.8
1998-11-16,4.75,-73.75,102.3
1998-11-16,4.75,-73.25,202.8
1998-11-16,5.25,-74.75,296.0
1998-11-16,5.25,-74.25,227.3
1998-11-16,5.25,-73.75,107.8
1998-11-16,5.25,-73.25,95.0
1998-12-16,3.75,-74.75,288.9
1998-12-16,3.75,-74.25,85.1
1998-12-16,3.75,-73.75,437.0
1998-12-16,3.75,-73.25,131.1
1998-12-16,4.25,-74.75,208.3
1998-12-16,4.25,-74.25,84.700005
1998-12-16,4.25,-73.75,226.5
1998-12-16,4.25,-73.25,182.0
1998-12-16,4.75,-74.75,208.2
1998-12-16,4.75,-74.25,123.6
1998-12-16,4.75,-73.75,82.6
1998-12-16,4.75,-73.25,166.7
1998-12-16,5.25,-74.75,281.30002
1998-12-16,5.25,-74.25,248.40001
1998-12-16,5.25,-73.75,84.1
1998-12-16,5.25,-73.25,66.3
1999-01-16,3.75,-74.75,154.90001
1999-01-16,3.75,-74.25,68.3
1999-01-16,3.75,-73.75,153.7
1999-01-16,3.75,-73.25,58.9
1999-01-16,4.25,-74.75,138.0
1999-01-16,4.25,-74.25,56.4
1999-01-16,4.25,-73.75,144.1
1999-01-16,4.25,-73.25,49.4
1999-01-16,4.75,-74.75,120.0
1999-01-16,4.75,-74.25,96.1
1999-01-16,4.75,-73.75,45.5
1999-01-16,4.75,-73.25,65.5
1999-01-16,5.25,-74.75,141.2
1999-01-16,5.25,-74.25,174.90001
1999-01-16,5.25,-73.75,43.600002
1999-01-16,5.25,-73.25,23.6
1999-02-15,3.75,-74.75,276.0
1999-02-15,3.75,-74.25,145.0
1999-02-15,3.75,-73.75,359.1
1999-02-15,3.75,-73.25,143.0
1999-02-15,4.25,-74.75,289.30002
1999-02-15,4.25,-74.25,126.4
1999-02-15,4.25,-73.75,301.9
1999-02-15,4.25,-73.25,219.3
1999-02-15,4.75,-74.75,262.0
1999-02-15,4.75,-74.25,224.7
1999-02-15,4.75,-73.75,106.700005
1999-02-15,4.75,-73.25,171.90001
1999-02-15,5.25,-74.75,283.30002
1999-02-15,5.25,-74.25,311.1
1999-02-15,5.25,-73.75,87.700005
1999-02-15,5.25,-73.25,48.4
1999-03-16,3.75,-74.75,143.1
1999-03-16,3.75,-74.25,86.8
1999-03-16,3.75,-73.75,249.0
1999-03-16,3.75,-73.25,144.7
1999-03-16,4.25,-74.75,150.3
1999-03-16,4.25,-74.25,70.1
1999-03-16,4.25,-73.75,228.5
1999-03-16,4.25,-73.25,147.2
1999-03-16,4.75,-74.75,170.1
1999-03-16,4.75,-74.25,105.5
1999-03-16,4.75,-73.75,73.700005
1999-03-16,4.75,-73.25,150.0
1999-03-16,5.25,-74.75,232.5
1999-03-16,5.25,-74.25,195.7
1999-03-16,5.25,-73.75,74.200005
1999-03-16,5.25,-73.25,47.600002
1999-04-16,3.75,-74.75,216.90001
1999-04-16,3.75,-74.25,142.1
1999-04-16,3.75,-73.75,545.4
1999-04-16,3.75,-73.25,306.2
1999-04-16,4.25,-74.75,244.40001
1999-04-16,4.25,-74.25,123.5
1999-04-16,4.25,-73.75,352.5
1999-04-16,4.25,-73.25,352.4
1999-04-16,4.75,-74.75,186.8
1999-04-16,4.75,-74.25,131.7
1999-04-16,4.75,-73.75,125.0
1999-04-16,4.75,-73.25,257.0
1999-04-16,5.25,-74.75,217.6
1999-04-16,5.25,-74.25,230.40001
1999-04-16,5.25,-73.75,111.4
1999-04-16,5.25,-73.25,105.700005
1999-05-16,3.75,-74.75,136.7
1999-05-16,3.75,-74.25,133.3
1999-05-16,3.75,-73.75,467.9
1999-05-16,3.75,-73.25,304.80002
1999-05-16,4.25,-74.75,178.90001
1999-05-16,4.25,-74.25,109.9
1999-05-16,4.25,-73.75,402.6
1999-05-16,4.25,-73.25,372.30002
1999-05-16,4.75,-74.75,146.40001
1999-05-16,4.75,-74.25,116.4
1999-05-16,4.75,-73.75,101.3
1999-05-16,4.75,-73.25,336.80002
1999-05-16,5.25,-74.75,193.8
1999-05-16,5.25,-74.25,195.1
1999-05-16,5.25,-73.75,66.9
1999-05-16,5.25,-73.25,105.0
1999-06-16,3.75,-74.75,143.1
1999-06-16,3.75,-74.25,217.3
1999-06-16,3.75,-73.75,749.9
1999-06-16,3.75,-73.25,480.80002
1999-06-16,4.25,-74.75,166.40001
1999-06-16,4.25,-74.25,166.1
1999-06-16,4.25,-73.75,800.7
1999-06-16,4.25,-73.25,614.2
1999-06-16,4.75,-74.75,161.1
1999-06-16,4.75,-74.25,132.0
1999-06-16,4.75,-73.75,193.1
1999-06-16,4.75,-73.25,680.5
1999-06-16,5.25,-74.75,198.8
1999-06-16,5.25,-74.25,209.2
1999-06-16,5.25,-73.75,114.3
1999-06-16,5.25,-73.25,225.7
1999-07-16,3.75,-74.75,46.0
1999-07-16,3.75,-74.25,105.5
1999-07-16,3.75,-73.75,322.0
1999-07-16,3.75,-73.25,238.0
1999-07-16,4.25,-74.75,46.3
1999-07-16,4.25,-74.25,78.4
1999-07-16,4.25,-73.75,454.0
1999-07-16,4.25,-73.25,296.5
1999-07-16,4.75,-74.75,47.2
1999-07-16,4.75,-74.25,44.7
1999-07-16,4.75,-73.75,95.9
1999-07-16,4.75,-73.25,365.7
1999-07-16,5.25,-74.75,78.1
1999-07-16,5.25,-74.25,80.6
1999-07-16,5.25,-73.75,53.600002
1999-07-16,5.25,-73.25,146.1
1999-08-16,3.75,-74.75,73.5
1999-08-16,3.75,-74.25,129.0
1999-08-16,3.75,-73.75,454.80002
1999-08-16,3.75,-73.25,255.40001
1999-08-16,4.25,-74.75,80.1
1999-08-16,4.25,-74.25,87.4
1999-08-16,4.25,-73.75,434.6
1999-08-16,4.25,-73.25,286.4
1999-08-16,4.75,-74.75,65.700005
1999-08-16,4.75,-74.25,56.4
1999-08-16,4.75,-73.75,94.5
1999-08-16,4.75,-73.25,385.7
1999-08-16,5.25,-74.75,122.200005
1999-08-16,5.25,-74.25,118.700005
1999-08-16,5.25,-73.75,63.5
1999-08-16,5.25,-73.25,155.40001
1999-09-16,3.75,-74.75,216.40001
1999-09-16,3.75,-74.25,223.7
1999-09-16,3.75,-73.75,847.9
1999-09-16,3.75,-73.25,503.9
1999-09-16,4.25,-74.75,278.0
1999-09-16,4.25,-74.25,163.3
1999-09-16,4.25,-73.75,615.9
1999-09-16,4.25,-73.25,521.10004
1999-09-16,4.75,-74.75,253.2
1999-09-16,4.75,-74.25,255.6
1999-09-16,4.75,-73.75,144.90001
1999-09-16,4.75,-73.25,539.4
1999-09-16,5.25,-74.75,340.2
1999-09-16,5.25,-74.25,324.2
1999-09-16,5.25,-73.75,111.9
1999-09-16,5.25,-73.25,168.6
1999-10-16,3.75,-74.75,335.0
1999-10-16,3.75,-74.25,228.8
1999-10-16,3.75,-73.75,692.10004
