lon,lat,time,pre,stn,spi_1,spi_3,spi_6,spi_9,spi_12
-74.75,3.75,1981-10-16,225.8,8.0,0.8438388098558195,-0.1397626729255918,-0.04870363393075556,0.10214866546814044,0.02701209171916178
-74.75,3.75,1981-11-16,325.6,8.0,1.597821195465005,0.9471978869174214,0.0462932570592234,0.8088933621552816,0.4952700153670475
-74.75,3.75,1981-12-16,220.2,8.0,0.795650868555358,1.4247557166965368,0.42840457659910114,1.1071634068245277,0.39543593626257423
-74.75,3.75,1982-01-16,203.5,8.0,0.6470426162837623,1.3409335043672175,0.9822721982262677,0.8573967296291797,0.9351917789091372
-74.75,3.75,1982-02-15,144.7,8.0,0.04873605846249896,0.5924686617463447,1.1588332172404785,0.3504478178155255,1.0447441043274175
-74.75,3.75,1982-03-16,193.8,8.0,0.5570410369773712,0.47073763122242984,1.5000038734570231,0.5578614609667628,1.2542378650029797
-74.75,3.75,1982-04-16,367.6,8.0,1.871045069726171,1.173876876951638,1.980158404719479,1.4777441204621238,1.4877704825032234
-74.75,3.75,1982-05-16,192.0,8.0,0.5400170462532687,1.3564637312894865,1.528659092023303,1.7433488802620642,1.1662401080977625
-74.75,3.75,1982-06-16,48.7,8.0,-1.4845843868143058,0.7695956175814361,0.9033150512552416,1.604173689524857,0.926530359618985
-74.75,3.75,1982-07-16,33.600002,8.0,-1.9093918871261757,-1.0788134088250354,0.22013566687196284,1.0460596103239386,0.8391957595187732
-74.75,3.75,1982-08-16,26.300001,8.0,-2.1691979962389567,-2.7402544200360714,-0.30401308547343525,0.08920454449099753,0.622784501269336
-74.75,3.75,1982-09-16,83.3,8.0,-0.7904113204147338,-2.287408863397795,-0.8388744522032517,-0.3933096040640151,0.5752027937304748
-74.75,3.75,1982-10-16,260.7,8.0,1.1280337928426214,-0.4375147763138174,-1.4099579985084927,-0.18773526850890876,0.682701260179136
-74.75,3.75,1982-11-16,260.2,8.0,1.1241404335105842,0.7517518851168732,-1.0387861573062,0.21025493379522173,0.4802673827388415
-74.75,3.75,1982-12-16,202.8,8.0,0.6406428099184908,1.2427096562991564,-0.2813951056853838,0.2403766445094345,0.4256839856701231
-74.75,3.75,1983-01-16,72.1,8.0,-0.9876085922837684,0.4382798258966388,-0.10659950509053442,-0.8212586672316133,0.0030252353972693574
-74.75,3.75,1983-02-15,88.0,8.0,-0.7132307084855263,-0.48256764931721635,0.16344116043286963,-1.237551947043682,-0.1854268982044465
-74.75,3.75,1983-03-16,222.6,8.0,0.8163989885676096,-0.36337578462088477,0.7335414246814512,-0.5552675651492556,-0.08922505947361621
-74.75,3.75,1983-04-16,343.4,8.0,1.7161533282333694,0.9633852698654296,1.049861501227705,0.5164451331804777,-0.16999374617815258
-74.75,3.75,1983-05-16,200.3,8.0,0.6176677380034064,1.4049758224358977,0.8222572042030605,1.0571773027693385,-0.14221223451644532
-74.75,3.75,1983-06-16,53.0,8.0,-1.381881195390323,0.7189047486685061,0.21589062886197316,0.9656706928503304,-0.12785211739408892
-74.75,3.75,1983-07-16,47.0,8.0,-1.527029342686515,-0.8915176288964916,0.10838569196657895,0.2876549325291994,-0.08324524970889045
-74.75,3.75,1983-08-16,34.2,8.0,-1.8900206237794155,-2.3966194640890817,-0.12856604222510679,-0.5039487221872161,-0.05704806636925643
-74.75,3.75,1983-09-16,63.8,8.0,-1.14834896700344,-2.266177026662388,-0.8888223083521093,-1.039358490038414,-0.12184724425357904
-74.75,3.75,1983-10-16,184.3,8.0,0.46598462060840024,-1.0199144712976338,-1.7716473096686163,-0.6039612250010972,-0.3802290625447726
-74.75,3.75,1983-11-16,191.0,8.0,0.5305140046462653,-0.04527937106860653,-1.8281699068969717,-0.2271653106076161,-0.6207909386082818
-74.75,3.75,1983-12-16,328.6,8.0,1.6180437585103868,1.16519568444957,-0.36490918643749803,0.14084398685818172,-0.18811416193293948
-74.75,3.75,1984-01-16,219.2,8.0,0.7869625755782285,1.300911217931703,0.3905175893646581,-0.2922931055572604,0.2932705901259303
-74.75,3.75,1984-02-15,176.90001,8.0,0.39289156865139924,1.2465880250117203,0.9546667548936264,-0.37691816604285383,0.5727234955945711
-74.75,3.75,1984-03-16,132.90001,8.0,-0.09023823461817987,0.40935471225159864,1.2115815418481342,-0.09202251864638056,0.29071832441605566
-74.75,3.75,1984-04-16,240.1,8.0,0.963483076955715,0.5075663247121583,1.4122705212116675,0.5536980687895221,-0.04480374707273256
-74.75,3.75,1984-05-16,216.8,8.0,0.7660052659874859,0.6884458042970047,1.5031548393919754,1.1176002445972824,0.009603284906653372
-74.75,3.75,1984-06-16,166.40001,8.0,0.28562314620232987,0.8342174505640121,0.9109473918067444,1.4176698224693995,0.3752172053421421
-74.75,3.75,1984-07-16,88.9,8.0,-0.6987836540725673,0.1282433818179019,0.39423412506898964,1.1390269008750935,0.5068193643198646
-74.75,3.75,1984-08-16,157.1,8.0,0.1867914817071743,-0.19219782164451055,0.31196853007005015,1.0376363837915181,0.882810029567944
-74.75,3.75,1984-09-16,214.5,8.0,0.7457792568189857,0.06820037577960364,0.6444084753880913,0.6864478775002008,1.3251214589002327
-74.75,3.75,1984-10-16,261.9,8.0,1.1373582831381066,0.8775831572271838,0.7304065346287194,0.819732827933677,1.5455388068113618
-74.75,3.75,1984-11-16,304.6,8.0,1.4528734064266582,1.4596240507815048,1.0659088805864263,1.2053227473878663,1.8599460488753232
-74.75,3.75,1984-12-16,112.5,8.0,-0.3517314855180677,1.065692223698619,0.8619488755540292,1.144968312498166,1.253370040744039
-74.75,3.75,1985-01-16,65.200005,8.0,-1.1202243582733233,0.18023179462104497,0.7702611372633743,0.607646922892943,0.7978086575852381
-74.75,3.75,1985-02-15,19.7,8.0,-2.457376939812787,-1.7183313956016868,0.21164309679751622,-0.047071323795747515,0.3098438894668722
-74.75,3.75,1985-03-16,127.0,8.0,-0.1628755481671282,-1.5856643345863513,-0.171835487194755,-0.18525610307184345,0.2910373221769598
-74.75,3.75,1985-04-16,135.5,8.0,-0.058921987969765506,-1.0206433006888969,-0.7732951651838584,-0.02210344705113753,-0.04877333446218416
-74.75,3.75,1985-05-16,169.7,8.0,0.3198076812135838,-0.08265803164131826,-1.4951800170428904,0.02138595419947028,-0.20593333397425734
-74.75,3.75,1985-06-16,60.5,8.0,-1.2164477873661887,-0.46544765079812034,-1.8019569923456533,-0.5291886488750494,-0.5694979604277741
-74.75,3.75,1985-07-16,69.5,8.0,-1.036467093539796,-0.8957101201108806,-1.7758795855630196,-1.2852429866223072,-0.6377203465287098
-74.75,3.75,1985-08-16,97.8,8.0,-0.5611429486226199,-1.447431151945514,-1.3238715365729234,-2.2107187622217075,-0.8495666251776387
-74.75,3.75,1985-09-16,132.7,8.0,-0.09266445536754868,-0.8936131480715597,-1.2923585443189953,-2.1139263819878606,-1.150467933359935
-74.75,3.75,1985-10-16,210.3,8.0,0.708477977000495,-0.0361308050060487,-0.8949693439237415,-1.460333761236618,-1.3458293858932784
-74.75,3.75,1985-11-16,262.9,8.0,1.145107980520191,0.7591601325121443,-0.4363653469546552,-0.49469204277258716,-1.5070620257638407
-74.75,3.75,1985-12-16,135.0,8.0,-0.06491258281516445,0.7691614424332445,-0.09408308280028964,-0.4651541353129919,-1.4196830199228956
-74.75,3.75,1986-01-16,106.4,8.0,-0.4361889954247246,0.28992173945176397,0.06850969748690149,-0.5732067432657618,-1.2619880354464401
-74.75,3.75,1986-02-15,198.8,8.0,0.6037925916464851,-0.03935695887864539,0.49295317406264133,-0.4651541353129919,-0.6081162376091473
-74.75,3.75,1986-03-16,183.6,8.0,0.45915424529108917,0.21298039898409424,0.6966150875937591,-0.02556527143194396,-0.4111549380574185
-74.75,3.75,1986-04-16,201.6,8.0,0.6296380412536811,0.6626620637289246,0.6622524470677759,0.41826498606328905,-0.18643406875505342
-74.75,3.75,1986-05-16,160.40001,8.0,0.22229621062472354,0.48756408097233905,0.24300880638737424,0.6197257744833375,-0.2177193371074402
-74.75,3.75,1986-06-16,107.700005,8.0,-0.41791534003918546,0.115902152558877,0.126505024311524,0.5399099856721499,-0.0600287316960741
-74.75,3.75,1986-07-16,41.4,8.0,-1.6754104311819684,-0.8279462017833187,-0.1600858630648169,-0.022795679639517986,-0.15358277472010648
-74.75,3.75,1986-08-16,53.8,8.0,-1.3634526187248417,-1.6672139313416212,-0.8541169448955204,-0.7864227718620225,-0.3020123497035637
-74.75,3.75,1986-09-16,97.6,8.0,-0.5641380510152573,-1.761874419101248,-1.3100272745038781,-0.9323781928952765,-0.4221767925654644
-74.75,3.75,1986-10-16,415.0,8.0,2.1570295475839254,0.5833783723099922,-0.24007452396293713,0.18909704839264574,0.25747556202435645
-74.75,3.75,1986-11-16,278.9,8.0,1.2666262979748568,1.498256976178019,0.27926478848795194,0.45373177279708915,0.3085703615145743
-74.75,3.75,1986-12-16,75.200005,8.0,-0.9309690312666593,1.4154363961542844,0.14113368076658345,0.09329453627707199,0.11617342734168588
-74.75,3.75,1987-01-16,80.1,8.0,-0.8447328222514936,-0.07178255963013974,0.3052739990826239,-0.3330321710024754,0.030292933004356044
-74.75,3.75,1987-02-15,66.0,8.0,-1.1043477915718716,-1.5030858462152374,0.3561422451191567,-0.6829762792578323,-0.41597522773098117
-74.75,3.75,1987-03-16,163.0,8.0,0.24992805570940624,-0.8306827495781611,0.6221329986677618,-0.4758471227077879,-0.48720065201470014
-74.75,3.75,1987-04-16,180.5,8.0,0.428697183813116,-0.20853740755033692,-0.3892570233268556,0.01966558559942795,-0.5607437711380704
-74.75,3.75,1987-05-16,182.1,8.0,0.44445967434380335,0.3931367465014972,-0.8622636234815299,0.44853566724393884,-0.48511866404996945
-74.75,3.75,1987-06-16,51.2,8.0,-1.4241014863431856,-0.1843376777267552,-0.9859133109247589,0.2962787000414587,-0.6833754446512514
-74.75,3.75,1987-07-16,96.1,8.0,-0.5867380308762102,-0.6947760565329572,-0.9031758695974351,-0.8469193042904578,-0.49136734579864344
-74.75,3.75,1987-08-16,53.5,8.0,-1.3703397249942475,-1.6866130969222937,-0.9677089808562077,-1.789548976663579,-0.49240900292017276
-74.75,3.75,1987-09-16,135.40001,8.0,-0.060118799763174996,-1.0002988576500051,-1.112928529555635,-1.5239520617193776,-0.36206709332499903
-74.75,3.75,1987-10-16,274.9,8.0,1.2366718382916169,0.0853832763691168,-0.6311505294068552,-0.7325879720481119,-0.8549918771345993
-74.75,3.75,1987-11-16,242.2,8.0,0.980662825119799,0.9571668026197642,-0.3443858060945813,-0.08852823605517739,-0.9887897263547475
-74.75,3.75,1987-12-16,125.200005,8.0,-0.1854914728729114,0.9146329306557793,-0.009382486952688158,-0.22182402099680035,-0.8070049267694567
-74.75,3.75,1988-01-16,72.3,8.0,-0.9839025683511448,-0.042047798746541035,-0.11510765570115118,-0.6178841685783638,-0.8351165398405569
-74.75,3.75,1988-02-15,108.200005,8.0,-0.4109275427343071,-0.8540431892633583,0.1252120916958993,-0.9020690265098725,-0.684085603986407
-74.75,3.75,1988-03-16,75.1,8.0,-0.9327700384080437,-1.221331706500818,-0.14025431134457528,-0.8088520435264743,-1.0016571540828312
-74.75,3.75,1988-04-16,222.3,8.0,0.8138134111317971,-0.230634871843312,-0.3817547803006108,-0.33664840290118253,-0.8492058112494207
-74.75,3.75,1988-05-16,126.700005,8.0,-0.16662960879147065,-0.12705268343478493,-0.950081118151237,-0.07665860568497913,-1.0518398876129575
-74.75,3.75,1988-06-16,112.4,8.0,-0.35309028220666083,0.07289484872508838,-1.0167377361101946,-0.1573350550380374,-0.8282596815548409
-74.75,3.75,1988-07-16,116.4,8.0,-0.2993721167481348,-0.5282515221904927,-0.7903727621449247,-0.7398690404252385,-0.7553413529647042
-74.75,3.75,1988-08-16,122.200005,8.0,-0.22368202242766197,-0.5563507357602913,-0.7203809621770801,-1.216512858375193,-0.5129245934675785
-74.75,3.75,1988-09-16,155.90001,8.0,0.17375734446285576,-0.29432433290971094,-0.33229115888151933,-1.0912779022782575,-0.4418422661676866
-74.75,3.75,1988-10-16,260.2,8.0,1.1241404335105842,0.45336714246026155,-0.15873153274168683,-0.37182614169433664,-0.4927562487729726
-74.75,3.75,1988-11-16,426.1,8.0,2.2210535154150532,1.680341030473921,1.065163520700099,0.700603546577165,0.12462110776296915
-74.75,3.75,1988-12-16,302.0,8.0,1.4344943588120487,2.169021333326985,1.7382979284046227,1.3831427693302485,0.6820893114140024
-74.75,3.75,1989-01-16,111.5,8.0,-0.3653572116531553,1.671175444512137,1.7216817621146434,1.0571773027693385,0.8014404206740892
-74.75,3.75,1989-02-15,147.7,8.0,0.08284261607784343,0.5596446190831775,1.8077408521785316,1.1199836451731384,0.9202540476711676
-74.75,3.75,1989-03-16,255.5,8.0,1.0873066497477253,0.3406712392433696,2.1345459934532824,1.5354005009619711,1.445577531731161
-74.75,3.75,1989-04-16,123.8,8.0,-0.20323522476717273,0.399823234067248,1.683216727927134,1.5563186803099502,1.1621560168479943
-74.75,3.75,1989-05-16,156.8,8.0,0.1835391572120591,0.44300100735493586,0.6977972217005561,1.6534289678081109,1.2496098427487652
-74.75,3.75,1989-06-16,96.5,8.0,-0.5806874795433767,-0.39665252023818587,-0.16776588732785372,1.4860055255310363,1.2035077804656524
-74.75,3.75,1989-07-16,71.700005,8.0,-0.9950424051469695,-0.7237329520904928,-0.3504420003538066,0.9306608823746657,1.0727545647828782
-74.75,3.75,1989-08-16,82.8,8.0,-0.7988008372410599,-1.2575045037718646,-0.6610670502115557,-0.1962420805428146,0.9560681988323471
-74.75,3.75,1989-09-16,120.700005,8.0,-0.24301747378083804,-1.0721277114480932,-1.366739631390507,-0.8707225044645659,0.850643869394279
-74.75,3.75,1989-10-16,195.7,8.0,0.5748986143855128,-0.26721058079838217,-0.9791445380778299,-0.5492979922102675,0.6544790517175922
-74.75,3.75,1989-11-16,236.0,8.0,0.9296605653852988,0.5191484702980235,-0.581471540924234,-0.227521441221401,0.05191900859521507
-74.75,3.75,1989-12-16,174.8,8.0,0.3717820458822177,0.7617715309669879,-0.21359670131167352,-0.5210126841299585,-0.37405678990180585
-74.75,3.75,1990-01-16,133.0,8.0,-0.08902623663521705,0.4791598210874378,0.05937160076340599,-0.48692654927092216,-0.3006524050611716
-74.75,3.75,1990-02-15,165.1,8.0,0.2720328079658245,0.13234774232313107,0.40784214553114956,-0.45631772333448956,-0.24167531875937517
-74.75,3.75,1990-03-16,168.1,8.0,0.30328903691245107,0.09782907331794873,0.6001811554948275,-0.19766103069615212,-0.5418649312580035
-74.75,3.75,1990-04-16,241.8,8.0,0.9773979377185612,0.6223181757078854,0.781937820657729,0.3819758773971331,-0.1388709163318289
-74.75,3.75,1990-05-16,146.7,8.0,0.07152590579253922,0.5385287227867753,0.4251190048150671,0.5885372576699933,-0.17267649853319508
-74.75,3.75,1990-06-16,61.0,8.0,-1.205960156460791,0.010321549151847758,-0.060682735332033215,0.3957274309644024,-0.2924945081070948
-74.75,3.75,1990-07-16,73.5,8.0,-0.9618190530145637,-1.027943347382762,-0.33089760610409613,-0.015182379737858518,-0.28638149444305844
-74.75,3.75,1990-08-16,39.3,8.0,-1.734909012792257,-1.9500857343660063,-0.9469762579342135,-0.730289749867005,-0.43528213780171704
-74.75,3.75,1990-09-16,71.700005,8.0,-0.9950424051469695,-1.8423680175689767,-1.4700380480583206,-1.137097478451674,-0.6060059665916
-74.75,3.75,1990-10-16,304.6,8.0,1.4528734064266582,-0.1742578398504105,-1.123603031968091,-0.47289588649260994,-0.2308705311722331
-74.75,3.75,1990-11-16,263.9,8.0,1.1528388739141793,0.9058218288195111,-0.5302946090721632,-0.11758503646496948,-0.1372004058332631
-74.75,3.75,1990-12-16,303.5,8.0,1.445109757749226,1.7841291068253642,0.5350886155177338,0.34254523939937603,0.28305681682936196
-74.75,3.75,1991-01-16,68.200005,8.0,-1.0613876025426225,0.8864550374064953,0.513649896419362,-0.2528582769480146,0.07382152055700465
-74.75,3.75,1991-02-15,69.5,8.0,-1.036467093539796,-0.033981672555550034,0.6348711066397996,-0.5343967902184512,-0.24370279236944917
-74.75,3.75,1991-03-16,273.0,8.0,1.2223463436924276,-0.20176665778682976,1.390965744447833,0.21360795402744906,0.10413839846339609
-74.75,3.75,1991-04-16,210.6,8.0,0.7111583744791585,0.5223848784345407,1.0483671750837447,0.6596389844293207,0.002038397715050619
-74.75,3.75,1991-05-16,167.3,8.0,0.2949904819251848,0.9505236363451848,0.6772841449342984,1.0538737035389503,0.06957564235912657
-74.75,3.75,1991-06-16,86.0,8.0,-0.7457104396922112,0.08590304601264971,-0.24602518787929104,1.0967132918537406,0.15088875428443924
-74.75,3.75,1991-07-16,85.700005,8.0,-0.7506279475440337,-0.6325077297850951,-0.1664098277730234,0.41369780334463524,0.19031483039115413
-74.75,3.75,1991-08-16,67.700005,8.0,-1.0710630266452972,-1.3508424609246488,-0.1745499466101582,-0.2560766820796288,0.2814603768533721
-74.75,3.75,1991-09-16,105.4,8.0,-0.450350776825985,-1.1964368714959592,-0.9869551403453191,-1.003373789604384,0.3884898564787749
-74.75,3.75,1991-10-16,110.700005,8.0,-0.3763183556117406,-1.0090007144192816,-1.5342758500818916,-0.836021107552037,-0.244717007145765
-74.75,3.75,1991-11-16,246.7,8.0,1.017156818360081,0.08018502573406519,-1.0948301402157767,-0.17923857294360418,-0.3030330642220592
-74.75,3.75,1991-12-16,193.6,8.0,0.5551546494280265,0.5126666973936697,-0.5505180475286708,-0.46589088195191286,-0.6847951703310236
-74.75,3.75,1992-01-16,71.4,8.0,-1.000637343871214,0.3261022894361785,-0.6199109747732984,-0.9989884906585796,-0.6734463123814296
-74.75,3.75,1992-02-15,69.9,8.0,-1.0288663284768402,-0.6589513629084234,-0.6091800894003118,-1.39903698472548,-0.6720277510067356
-74.75,3.75,1992-03-16,96.1,8.0,-0.5867380308762102,-1.3672561667230252,-0.654678005690473,-1.3563915907307253,-1.322498909647875
-74.75,3.75,1992-04-16,134.6,8.0,-0.06971580099885322,-0.8894234002971226,-0.538472458532956,-1.1538010698182024,-1.6178796137731677
-74.75,3.75,1992-05-16,96.3,8.0,-0.5837105104106406,-0.7105374846440745,-1.3133468424920687,-1.0381550621215958,-1.903635246778588
-74.75,3.75,1992-06-16,49.2,8.0,-1.4723084006883143,-1.0359943057264083,-2.1814613691693507,-1.2673694927134038,-2.055770166316403
-74.75,3.75,1992-07-16,62.3,8.0,-1.1789799581365041,-1.6225016479360101,-2.241572166620199,-1.471464282754095,-2.154020630533217
-74.75,3.75,1992-08-16,49.7,8.0,-1.4601237519250014,-2.083278040081578,-2.377758065468682,-2.3787738125800093,-2.2304262336496445
-74.75,3.75,1992-09-16,113.8,8.0,-0.3341418453192711,-1.4644342495477896,-2.258218134022175,-2.7896262601551602,-2.194679053052454
-74.75,3.75,1992-10-16,106.9,8.0,-0.4291425468079649,-1.1079619821398423,-2.4466490970272012,-2.603218148785082,-2.2108307819679074
-74.75,3.75,1992-11-16,318.1,8.0,1.5467479403602145,0.4557191917727665,-1.1065342448011688,-1.441968231481942,-1.91265138792731
-74.75,3.75,1992-12-16,224.2,8.0,0.8301505323397921,0.9434535504628994,-0.24419355016439762,-0.9174035150668288,-1.7881401913184218
-74.75,3.75,1993-01-16,124.3,8.0,-0.19688255969186674,1.015258742389368,0.033187034151319746,-0.9580714007753162,-1.5772330962396068
-74.75,3.75,1993-02-15,137.1,8.0,-0.03985187197715323,0.19689441217274734,0.4041335423437527,-0.7984016540342974,-1.316772563706681
-74.75,3.75,1993-03-16,213.5,8.0,0.7369413849247928,0.14258865561399472,0.802515386703428,-0.19056958468633786,-0.8799918921765876
-74.75,3.75,1993-04-16,200.8,8.0,0.6222776828007861,0.5145196773548794,1.1569945066619627,0.2843352260277025,-0.6430164220987119
-74.75,3.75,1993-05-16,190.40001,8.0,0.5247965801650282,0.7539320642553863,0.6701680564764944,0.7375987779092478,-0.3166483360382204
-74.75,3.75,1993-06-16,45.9,8.0,-1.555100462441132,-0.056072983878518785,-0.07713672198641527,0.5222380771636965,-0.3278962096765138
-74.75,3.75,1993-07-16,89.700005,8.0,-0.6860276098643018,-0.7171280266439012,-0.23321509063698223,0.46670463011342866,-0.23492114080848311
-74.75,3.75,1993-08-16,44.100002,8.0,-1.602127001645436,-1.8901158660573185,-0.6743588854059918,-0.4795388139759469,-0.2538462889898167
-74.75,3.75,1993-09-16,162.8,8.0,0.24781301862211655,-0.9174648529711793,-0.9299306354774357,-0.7100269088432672,-0.08955728316754014
-74.75,3.75,1993-10-16,190.6,8.0,0.5267037010967875,-0.27699259817377075,-0.9827882863025744,-0.46147055753890204,0.1845084618070912
-74.75,3.75,1993-11-16,416.7,8.0,2.166902718541141,1.41916651599684,0.08891339304541539,0.5006542801582169,0.4974554428783889
-74.75,3.75,1993-12-16,187.5,8.0,0.49699369753017875,1.5103311584777457,0.6745178168781487,0.41630789753852987,0.3821723733902883
-74.75,3.75,1994-01-16,164.6,8.0,0.26678682687284533,1.4143170623908516,0.9641334672055368,0.29727289762125503,0.5086903695534216
-74.75,3.75,1994-02-15,145.90001,8.0,0.062435314881610894,0.25884102376982804,1.3388526789550037,0.14828815399782594,0.5360969036724533
-74.75,3.75,1994-03-16,245.40001,8.0,1.0066584579485995,0.5353053094178332,1.6287435303270446,0.7943142894062674,0.6347973663147848
-74.75,3.75,1994-04-16,196.3,8.0,0.5805143105374462,0.6786856768335863,1.6483194212009824,1.1184943590151337,0.6209349158032347
-74.75,3.75,1994-05-16,155.3,8.0,0.16721504688651145,0.7202236799533314,0.6887317538998374,1.4431840444959265,0.5121207425837633
-74.75,3.75,1994-06-16,65.3,8.0,-1.1182321779692195,-0.16699631088506556,0.18780192155514855,1.1592108520483828,0.572414885931035
-74.75,3.75,1994-07-16,63.600002,8.0,-1.15240284729404,-1.006097254286309,-0.258862844600988,0.7734840854530111,0.4912100451672353
-74.75,3.75,1994-08-16,46.5,8.0,-1.5397281749479692,-1.9336788996532053,-0.7338126164741344,-0.47806149717598423,0.4987057505066836
-74.75,3.75,1994-09-16,111.0,8.0,-0.3722016003785115,-1.504816573955499,-1.4472853761485405,-0.7663771190572066,0.33560313484094995
-74.75,3.75,1994-10-16,299.9,8.0,1.419576696623591,0.051983462264492804,-0.88933440032758,-0.26430708978907047,0.6765738658432237
-74.75,3.75,1994-11-16,362.9,8.0,1.8414704907012218,1.432940352432455,0.0863126816495933,0.4738300834202464,0.5102498335804949
-74.75,3.75,1994-12-16,106.8,8.0,-0.43054999240703123,1.4173016731477892,0.2636918770771156,0.011055266272091425,0.2552344221393973
-74.75,3.75,1995-01-16,59.5,8.0,-1.2376125911011577,0.4103067673698689,0.24639024559519632,-0.47658500039836565,-0.08756290340897219
-74.75,3.75,1995-02-15,65.6,8.0,-1.1122687619876412,-1.4129028250553204,0.32658784273305974,-0.8158277688004291,-0.3583017078585646
-74.75,3.75,1995-03-16,190.7,8.0,0.5276566961215158,-0.7851637271374741,0.6507580191292812,-0.3460609851004618,-0.5474544675675707
-74.75,3.75,1995-04-16,231.8,8.0,0.8946181068366391,0.20946752550551645,0.3748025829554832,0.23870637560886784,-0.42424492689358445
-74.75,3.75,1995-05-16,164.90001,8.0,0.26993571691767454,0.6777969849136958,-0.5048748160581052,0.6241706624958896,-0.391212663039982
-74.75,3.75,1995-06-16,134.6,8.0,-0.06971580099885322,0.42028706595115495,-0.37332596020778175,0.6987172812932209,-0.15626013042081746
-74.75,3.75,1995-07-16,105.700005,8.0,-0.4460924906646161,-0.23290934266420685,-0.1609890570387878,0.062220648106387354,-0.0164066580737581
-74.75,3.75,1995-08-16,70.4,8.0,-1.0194090038481654,-0.8197508867101302,-0.13935421947132762,-1.0169448701543327,0.062059295222253244
-74.75,3.75,1995-09-16,111.9,8.0,-0.3598968601531469,-0.9786548808077126,-0.5048743779131908,-0.9965986223970932,0.0650010909474965
-74.75,3.75,1995-10-16,223.2,8.0,0.8215632474966174,-0.23120321725586462,-0.546178657284921,-0.37400884240857046,-0.18912162732387386
-74.75,3.75,1995-11-16,244.0,8.0,0.9953123138515102,0.6407478468715807,-0.17681341639589845,0.24705441756894583,-0.5975672945915704
-74.75,3.75,1995-12-16,231.8,8.0,0.8946181068366391,1.1457963505852935,0.24808028196625811,0.3829591923233121,-0.16865327728624957
-74.75,3.75,1996-01-16,106.700005,8.0,-0.4319583477829967,0.65596652594882,0.25230357597490266,-0.03873912596059652,-0.011791960601543304
-74.75,3.75,1996-02-15,206.90001,8.0,0.6779249329166374,0.4866310115495356,0.8040661815575175,0.10555082042605995,0.4426572806257177
-74.75,3.75,1996-03-16,220.1,8.0,0.7947832717620599,0.4316608965599775,1.2108518672874689,0.39081882860001194,0.5345421908348205
-74.75,3.75,1996-04-16,177.7,8.0,0.4008895672385937,0.7539320642553863,1.042758466463421,0.6229007709937044,0.36477405987207545
-74.75,3.75,1996-05-16,199.3,8.0,0.6084252253669771,0.7206631603246528,0.8734652767480225,1.021666435286653,0.47306966081162577
-74.75,3.75,1996-06-16,126.8,8.0,-0.16537758418908682,0.2874646013803657,0.4578997538383187,1.0664802048933135,0.4486217484494013
-74.75,3.75,1996-07-16,86.1,8.0,-0.7440739498341822,-0.19332216848819964,0.3731457507777351,0.6441421032100493,0.38691102244255476
-74.75,3.75,1996-08-16,74.1,8.0,-0.9508734627009979,-0.9858520927037993,-0.20267462523975205,0.0861353154958516,0.3985911025056635
-74.75,3.75,1996-09-16,83.5,8.0,-0.7870655005427858,-1.3158790391422457,-0.8592077830129622,-0.43830991845080297,0.3085703615145743
-74.75,3.75,1996-10-16,260.5,8.0,1.1264769273050117,-0.16030701695880353,-0.4524683657585245,0.1048706092507062,0.4266280567086321
-74.75,3.75,1996-11-16,240.7,8.0,0.9684013560080266,0.6657828463773829,-0.25932172393138986,0.21896907436685845,0.4162416058148268
-74.75,3.75,1996-12-16,185.40001,8.0,0.47668374196889096,1.0963093782081352,0.0038149570532764457,0.10180794240131534,0.26899538862531386
-74.75,3.75,1997-01-16,236.3,8.0,0.9321481830695003,0.9980388360306319,0.6312908584437809,0.29859919820312253,0.6747333789090514
-74.75,3.75,1997-02-15,79.8,8.0,-0.8499034561936534,0.2761402450697846,0.653931566649612,-0.1084699841943651,0.27698774302793744
-74.75,3.75,1997-03-16,151.40001,8.0,0.12427308024811319,0.10455231067025351,0.9178092471991792,-0.02279472872522646,0.05486460038207364
-74.75,3.75,1997-04-16,208.90001,8.0,0.6959366055774444,-0.039894814904269105,0.7182460147221046,0.3904920137708553,0.1563929322908204
-74.75,3.75,1997-05-16,109.700005,8.0,-0.39009678323968366,0.11744719258268581,0.18225450136535423,0.5061365654526037,-0.13820230876287762
-74.75,3.75,1997-06-16,162.1,8.0,0.24039665751601555,0.17212543743281736,0.0819751966134378,0.755405599784831,-0.02102304554355556
-74.75,3.75,1997-07-16,31.5,8.0,-1.9793235626024865,-0.870641305196818,-0.8801257979892365,0.004849325239174393,-0.20290449640792868
-74.75,3.75,1997-08-16,21.4,8.0,-2.3767141207264055,-1.5581480292339387,-1.1870125215045872,-0.7949215949010799,-0.3819446081872399
-74.75,3.75,1997-09-16,93.3,8.0,-0.6295908225642612,-2.252129469882054,-1.5106684976854219,-1.1607389297330437,-0.348383059798541
-74.75,3.75,1997-10-16,127.1,8.0,-0.1616255348818542,-1.3312739812317527,-2.003558896408603,-1.622786989600823,-0.8163650435914898
-74.75,3.75,1997-11-16,238.90001,8.0,0.9536226068251101,0.06193144677767987,-1.245161831140124,-0.9600519622236241,-0.8228509130218208
-74.75,3.75,1997-12-16,52.8,8.0,-1.3865200775499258,-0.15641103097144912,-1.8791554351427164,-1.3627071611166661,-1.314481987780411
-74.75,3.75,1998-01-16,37.3,8.0,-1.7938259319741947,-0.6973974379639538,-1.843472585998949,-2.130585867085318,-2.1106254242189535
